EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
RECEIVED,PDR,164,1766324157.8805263,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,165,1766324157.8915513,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,166,1766324157.9025216,192.168.10.3,192.168.10.4,0.0062,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,167,1766324157.9136667,192.168.10.3,192.168.10.4,0.0063,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,168,1766324157.9247494,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,169,1766324157.9359205,192.168.10.3,192.168.10.4,0.0066,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,170,1766324157.9470246,192.168.10.3,192.168.10.4,0.0066,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,171,1766324157.9587853,192.168.10.3,192.168.10.4,0.0071,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,172,1766324157.9703693,192.168.10.3,192.168.10.4,0.0075,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,173,1766324157.9810944,192.168.10.3,192.168.10.4,0.0071,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,174,1766324157.993238,192.168.10.3,192.168.10.4,0.0078,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,175,1766324158.0036926,192.168.10.3,192.168.10.4,0.0071,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,176,1766324158.0159864,192.168.10.3,192.168.10.4,0.0074,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,177,1766324158.0273385,192.168.10.3,192.168.10.4,0.0068,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,178,1766324158.0389206,192.168.10.3,192.168.10.4,0.0068,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,179,1766324158.050366,192.168.10.3,192.168.10.4,0.0070,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,180,1766324158.0612383,192.168.10.3,192.168.10.4,0.0066,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,181,1766324158.07243,192.168.10.3,192.168.10.4,0.0065,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,182,1766324158.084997,192.168.10.3,192.168.10.4,0.0074,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,183,1766324158.0990794,192.168.10.3,192.168.10.4,0.0069,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,184,1766324158.1101475,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,185,1766324158.121386,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,186,1766324158.1325896,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,187,1766324158.143744,192.168.10.3,192.168.10.4,0.0065,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,188,1766324158.1547298,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,189,1766324158.165803,192.168.10.3,192.168.10.4,0.0063,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,190,1766324158.1768694,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,191,1766324158.1872737,192.168.10.3,192.168.10.4,0.0058,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,192,1766324158.19908,192.168.10.3,192.168.10.4,0.0065,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,193,1766324158.2100444,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,194,1766324158.2210128,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,195,1766324158.2319536,192.168.10.3,192.168.10.4,0.0063,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,196,1766324158.243048,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,197,1766324158.254178,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,198,1766324158.2649617,192.168.10.3,192.168.10.4,0.0062,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,199,1766324158.27614,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
